title,artists,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Shoot First,blokxz,,0.5556558966636658,0.32621389627456665,4.280182361602783,-7.0012054443359375,0.3931889533996582,0.1809602975845337,0.16675888001918793,0.24279624223709106,0.042451635003089905,0.31976014375686646,99.852783203125,2.9989829063415527
Incoming,lucki,plugg,0.5632413029670715,0.35098761320114136,4.463327884674072,-7.211241722106934,0.39728739857673645,0.18201501667499542,0.16252215206623077,0.24433690309524536,0.021047119051218033,0.3451918363571167,102.40397644042969,3.0689504146575928
juh can't,hardrock,,0.41864126920700073,0.27366626262664795,3.3185853958129883,-5.536538124084473,0.2830371856689453,0.1394413858652115,0.09855303168296814,0.18181365728378296,0.035168349742889404,0.2324124276638031,78.26110076904297,2.4181668758392334
Dom Corleo,"2seater, dom corleo","dark plugg, pluggnb",0.43149352073669434,0.280834436416626,3.4636056423187256,-5.483249664306641,0.2683822512626648,0.1550687551498413,0.09755298495292664,0.17182527482509613,0.02597101777791977,0.2637973427772522,79.49324035644531,2.439528465270996
Raver,"ken carson, destroy lonely",,0.5390146970748901,0.3649134039878845,4.374640941619873,-7.184078216552734,0.4193880259990692,0.182877779006958,0.13275915384292603,0.22504359483718872,0.035624001175165176,0.3298507332801819,99.61547088623047,3.097383975982666
supervillian,playboi carti,"atl hip hop, plugg, pluggnb, rap",0.4810056984424591,0.2826796770095825,3.8585803508758545,-6.368483543395996,0.35631269216537476,0.15729451179504395,0.1350942999124527,0.21267133951187134,0.010622333735227585,0.2979474663734436,87.4419174194336,2.6622066497802734
Southside (Prod. Swvsh),duwap kaine,"dark plugg, pluggnb, vapor trap",0.5491630434989929,0.44632408022880554,4.5773773193359375,-7.168962478637695,0.4133686125278473,0.19657392799854279,0.08840027451515198,0.23198923468589783,0.06479264795780182,0.2862281799316406,107.03263854980469,3.2806575298309326
Prove Sum (prod Lj),summrs,"glitchcore, plugg",0.5723573565483093,0.3944447636604309,4.833676815032959,-7.50554084777832,0.4049314260482788,0.2019796520471573,0.1280050277709961,0.22943586111068726,0.02290411852300167,0.32949161529541016,110.27210998535156,3.2877187728881836
Buy It,lil uzi vert,"melodic rap, philly rap, rap",0.3509819209575653,0.2058817744255066,2.8383371829986572,-4.450638771057129,0.26166072487831116,0.10710404068231583,0.07466752827167511,0.14810709655284882,0.039119306951761246,0.22265763580799103,64.50108337402344,1.9949049949645996
Sum Wan Right,summrs,"glitchcore, plugg",0.5120875835418701,0.4077543616294861,4.281420707702637,-6.24241828918457,0.3487406075000763,0.18191803991794586,0.07955010235309601,0.2066158652305603,0.047624483704566956,0.2808929979801178,98.51461791992188,2.896836280822754
rocks,slump6s,pluggnb,0.4933268129825592,0.312008261680603,3.933478593826294,-6.319698333740234,0.34073537588119507,0.16209270060062408,0.1224122941493988,0.18673641979694366,0.010174640454351902,0.3074454665184021,89.27680206298828,2.728609561920166
basic (prod. codylemont+benjicold+idontkry) *VIDEOIN DESC*,"surge @surgebck, surge",,0.6246981024742126,0.4115917682647705,4.88596248626709,-8.247369766235352,0.48645928502082825,0.21264849603176117,0.20836888253688812,0.29484713077545166,0.07603810727596283,0.3675122857093811,114.14004516601562,3.518094062805176
R.I.P Virgil ft dc the don [prod bhristo],onlybino!,pluggnb,0.5973024964332581,0.383902907371521,4.708773612976074,-7.88770866394043,0.4790278375148773,0.1957339197397232,0.16972340643405914,0.2668752074241638,0.05583581328392029,0.3462004065513611,109.91553497314453,3.325265884399414
ran freestyle,tana,['hyperpop francais'],0.501876950263977,0.3445513844490051,4.052528381347656,-6.741783142089844,0.41064542531967163,0.16847316920757294,0.12015113234519958,0.22071342170238495,0.06608593463897705,0.278361052274704,95.22667694091797,2.9344544410705566
BitchCallMeCaptainMorgan,xxxtentacion,"emo rap, miami hip hop",0.5131235718727112,0.3229300379753113,3.9641897678375244,-6.5225934982299805,0.36159712076187134,0.1664586067199707,0.13531143963336945,0.2186473309993744,0.03051588125526905,0.3134991526603699,92.76659393310547,2.8194470405578613
love scammin (prod wifi),summrs,"glitchcore, plugg",0.5622445940971375,0.39117854833602905,4.426316738128662,-7.318366050720215,0.39273932576179504,0.21291661262512207,0.14091899991035461,0.22269229590892792,0.04745816811919212,0.34828418493270874,102.22242736816406,3.1996870040893555
RUN (ft. tana ⁂ slump6s) [prod. glorytee ⁂ maajins ⁂ rio ⁂ noahmejia],"slump6s, jonoftf",pluggnb,0.44317764043807983,0.30675065517425537,3.641204595565796,-5.549314498901367,0.3159365952014923,0.15660004317760468,0.09635277092456818,0.178066685795784,0.03455623611807823,0.2596533000469208,82.14026641845703,2.570650339126587
moon {prod aro x simon} [VID IN DESCRIPTION],govanni! (ig @whereisvanni),,0.4692082107067108,0.3042437434196472,3.5389368534088135,-5.730741500854492,0.30948561429977417,0.15209873020648956,0.10760033130645752,0.19427108764648438,0.02591494284570217,0.30391639471054077,82.52098846435547,2.5264384746551514
BXDIESDRXPPIN,texakotyler,,0.5530761480331421,0.3541913628578186,4.343921661376953,-7.134495735168457,0.3799508512020111,0.2038085013628006,0.16474148631095886,0.2265932261943817,0.039996542036533356,0.34333425760269165,100.05982971191406,3.0638246536254883
hype (feat. FISH),dom corleo,"dark plugg, pluggnb",0.5197110176086426,0.3684028089046478,4.146111965179443,-6.817783355712891,0.3791643977165222,0.1890159547328949,0.13996216654777527,0.21372997760772705,0.05736800655722618,0.3229919672012329,94.44075775146484,3.012836217880249
stop the act,lucki,plugg,0.5310890674591064,0.3923392593860626,4.3280792236328125,-6.492554664611816,0.37271586060523987,0.18009409308433533,0.09657785296440125,0.21586164832115173,0.0842154398560524,0.2722586989402771,102.71165466308594,2.9892020225524902
HIBACHI (prod. F1LTHY) [00babi_Mix],otl beezy,,0.47148633003234863,0.31497782468795776,3.8572139739990234,-6.14786434173584,0.32190755009651184,0.17280171811580658,0.11067335307598114,0.19228550791740417,0.03600822761654854,0.28617632389068604,89.65474700927734,2.707716941833496
switch (FULL Version),"lilcandypaint, lilcandypaint *candypaint",,0.5474786162376404,0.3796190619468689,4.265036582946777,-6.590682029724121,0.3184645175933838,0.1860666275024414,0.12175007164478302,0.2049567699432373,0.03470272198319435,0.31999486684799194,100.33452606201172,2.9812066555023193
Charger,ame,,0.4670955240726471,0.2853749394416809,3.6750173568725586,-6.012112617492676,0.3150827884674072,0.14716315269470215,0.10916155576705933,0.20983798801898956,0.02611476182937622,0.2682487368583679,85.24520874023438,2.603163003921509
feel alive,hardrock,,0.46565937995910645,0.2986118197441101,3.7608590126037598,-5.90924072265625,0.31435808539390564,0.15589679777622223,0.1197543740272522,0.1974458396434784,0.018515028059482574,0.3049452006816864,83.83727264404297,2.6121416091918945
bliss ft skaiwater,slump6s,pluggnb,0.559707522392273,0.3870913088321686,4.516696929931641,-7.562408447265625,0.40622955560684204,0.2147970050573349,0.1518401950597763,0.23411697149276733,0.04141136258840561,0.34977197647094727,103.30844116210938,3.2484350204467773
Hang Around Felons (Birds Fly Together),summrs,"glitchcore, plugg",0.4919433295726776,0.34262001514434814,3.988163948059082,-6.4187822341918945,0.3294326961040497,0.178932324051857,0.09893371164798737,0.18843761086463928,0.020450638607144356,0.3015354871749878,90.81437683105469,2.834834337234497
Chamberlain,luvbanz,,0.5046915411949158,0.337354838848114,4.055850028991699,-6.617061614990234,0.37067463994026184,0.18040022253990173,0.13785885274410248,0.21371369063854218,0.042909495532512665,0.3194774389266968,92.99297332763672,2.9006295204162598
GTA,lucki,plugg,0.5927008390426636,0.40429040789604187,4.777037620544434,-7.929414749145508,0.44367048144340515,0.23053555190563202,0.1845037043094635,0.26654139161109924,0.05680939182639122,0.35975950956344604,109.1334228515625,3.445364236831665
Balance,earl sweatshirt,"experimental hip hop, hip hop, rap, underground hip hop",0.5267627835273743,0.3500937223434448,4.449860572814941,-7.360993385314941,0.4618130028247833,0.18924246728420258,0.14537423849105835,0.24088004231452942,0.0705801248550415,0.31496018171310425,100.2454605102539,3.214866876602173
$hark Attack,oddy nuff da snow leopard,,0.5913844108581543,0.39225420355796814,4.785947322845459,-7.551705360412598,0.4246300756931305,0.2288448065519333,0.1873973309993744,0.27072933316230774,0.08564449846744537,0.3370806574821472,109.03448486328125,3.4176595211029053
Fetti,"playboi carti, da$h, dah, maxo","atl hip hop, plugg, pluggnb, rap",0.5262790322303772,0.35523906350135803,4.168025016784668,-6.871821403503418,0.3764667212963104,0.20196184515953064,0.16018083691596985,0.2140236645936966,0.05262260138988495,0.3416476249694824,94.38672637939453,3.0070433616638184
right now with jaydes,slump6s,pluggnb,0.4992547631263733,0.2876075208187103,3.8879501819610596,-6.383360862731934,0.3493819236755371,0.159316748380661,0.1288837492465973,0.21506817638874054,0.026057517156004906,0.2867394685745239,90.89205169677734,2.70576810836792
hardcore drugs (prod.Xaynor),hardrock,,0.5610540509223938,0.3690229058265686,4.43951940536499,-7.107511520385742,0.4016571342945099,0.18287013471126556,0.1290600597858429,0.22807645797729492,0.04737187176942825,0.3111268877983093,103.15349578857422,3.116713762283325
KK,rich amiri,,0.43762603402137756,0.2676897943019867,3.553335666656494,-5.726616859436035,0.29932329058647156,0.15396611392498016,0.12903577089309692,0.1872110664844513,0.018541842699050903,0.2673298120498657,80.6180648803711,2.4572930335998535
nation,brockhampton,"boy band, rap",0.5602730512619019,0.37640219926834106,4.259284496307373,-6.8984527587890625,0.3705436587333679,0.20321543514728546,0.16835804283618927,0.23232631385326385,0.06606698036193848,0.33893609046936035,100.28924560546875,3.0888240337371826
Immortal,playboi carti,"atl hip hop, plugg, pluggnb, rap",0.577366292476654,0.34726065397262573,4.5643463134765625,-7.547123908996582,0.41434645652770996,0.19124077260494232,0.17034205794334412,0.25377705693244934,0.005226347595453262,0.35145479440689087,104.2600326538086,3.1535794734954834
LOTL,glokk40spaz,dark plugg,0.5383391976356506,0.35740727186203003,4.337918281555176,-7.147701263427734,0.4359465539455414,0.1722058802843094,0.11647278070449829,0.2302113175392151,0.06494739651679993,0.27439582347869873,102.29957580566406,3.072561502456665
ssgkobe- Fair Play,"ssgkobe, wockk archives",['pluggnb'],0.5339145660400391,0.4037586450576782,4.2442426681518555,-6.602081298828125,0.3723023235797882,0.1833905726671219,0.12214101850986481,0.22356122732162476,0.057014547288417816,0.29644399881362915,99.1243896484375,3.033700466156006
Takyon (Death Yon),death grips,"experimental hip hop, industrial hip hop",0.4760284125804901,0.30758100748062134,3.945692539215088,-6.485074043273926,0.3910594582557678,0.16279110312461853,0.12956887483596802,0.20948991179466248,0.06940563768148422,0.28036585450172424,89.01483154296875,2.7852110862731934
RICH IN A PANDEMIC,gunna,"atl hip hop, melodic rap, rap, trap",0.5262377262115479,0.32576149702072144,4.164680480957031,-6.728832244873047,0.37503451108932495,0.17742593586444855,0.13864827156066895,0.2089451551437378,0.02608301118016243,0.31365734338760376,96.03289794921875,2.895620822906494
Much Money (feat. Freddie Gibbs),kenny mason,"atl hip hop, indie hip hop",0.5009301900863647,0.31588420271873474,3.897402286529541,-6.4281005859375,0.36092448234558105,0.16957972943782806,0.12532350420951843,0.21472673118114471,0.03785005584359169,0.2980054020881653,90.29534149169922,2.782451629638672
eye 2 eye (certified kaine),duwap kaine,"dark plugg, pluggnb, vapor trap",0.574356198310852,0.3550253212451935,4.493645191192627,-7.165085792541504,0.47193118929862976,0.17966686189174652,0.17646649479866028,0.21928942203521729,0.07785336673259735,0.38514095544815063,102.2646484375,3.193574905395508
paranoia,glokk40spaz,dark plugg,0.5009258985519409,0.33004793524742126,4.002284526824951,-6.624265670776367,0.38292598724365234,0.16670507192611694,0.13418632745742798,0.22447219491004944,0.05817783996462822,0.2777706980705261,92.8853988647461,2.8669023513793945
welcome to the hell zone,corbin,cloud rap,0.55046546459198,0.38690727949142456,4.455198764801025,-7.368752479553223,0.4279029667377472,0.2006058245897293,0.15824946761131287,0.247382253408432,0.08808349072933197,0.32259905338287354,103.54283905029297,3.2726404666900635
On Deck,acid souljah,['cloud rap'],0.511242151260376,0.32589659094810486,3.9408249855041504,-6.474003791809082,0.35852357745170593,0.16375292837619781,0.13254523277282715,0.1976453810930252,0.05424116179347038,0.3011036217212677,93.02201080322266,2.764122724533081
One Day,playboi carti,"atl hip hop, plugg, pluggnb, rap",0.5457583665847778,0.3959430456161499,4.276155948638916,-6.7784881591796875,0.367088258266449,0.18909278512001038,0.12464524805545807,0.2219441682100296,0.046641021966934204,0.3158244490623474,100.30168914794922,3.0094943046569824
Nothing On Me (Prod. by @BeatsByNav),nav,"canadian hip hop, canadian trap, melodic rap, rap, toronto rap, trap",0.44318899512290955,0.2991684079170227,3.610119342803955,-5.908626556396484,0.3440053462982178,0.14839492738246918,0.11124010384082794,0.19093501567840576,0.060252100229263306,0.25497379899024963,84.78318786621094,2.576564073562622
Pablo,"kanye west, travis scott, future","chicago rap, hip hop, rap",0.5785850286483765,0.39846426248550415,4.714860439300537,-7.784690856933594,0.44787272810935974,0.21201254427433014,0.14951583743095398,0.24361394345760345,0.04327870160341263,0.3466905951499939,107.8402328491211,3.3358869552612305
ACTOR PROD GLORYTEE,sgpwes,pluggnb,0.4696016013622284,0.30563539266586304,3.8235535621643066,-5.905844688415527,0.31197434663772583,0.15718668699264526,0.099331796169281,0.18603962659835815,0.017157144844532013,0.2698119282722473,86.82633209228516,2.612614154815674
aint gon go!,prynce,,0.6054899096488953,0.41966238617897034,4.835576057434082,-7.808236122131348,0.44165846705436707,0.21852652728557587,0.16408643126487732,0.2601179778575897,0.059480033814907074,0.34639793634414673,113.01966857910156,3.4306745529174805
THE SYRUP SOOTHEZ ME (prod. 4192),texakotyler,,0.5916928648948669,0.43120020627975464,4.8865766525268555,-7.995909690856934,0.47416654229164124,0.21883468329906464,0.14586907625198364,0.2513871490955353,0.05777833238244057,0.35279762744903564,111.95680236816406,3.485635280609131
4 Files Lost,ken carson,,0.5366055369377136,0.38013508915901184,4.377389907836914,-7.01917839050293,0.4324586093425751,0.17874199151992798,0.11366294324398041,0.22019609808921814,0.0498509407043457,0.31191253662109375,100.38651275634766,3.090203046798706
poorshot_,"knxlwedge, knxwledge","abstract beats, alternative hip hop, indie hip hop, indie soul, wonky",0.5679517388343811,0.3737674951553345,4.638248920440674,-7.249744415283203,0.49874749779701233,0.17017221450805664,0.155889630317688,0.23919911682605743,0.07746870815753937,0.362920880317688,103.4288558959961,3.2563295364379883
drugz,lil peep,"cloud rap, emo rap, lgbtq+ hip hop",0.5075740218162537,0.3734208643436432,4.1617560386657715,-6.715153694152832,0.3633623421192169,0.18644997477531433,0.10644152760505676,0.21453054249286652,0.04305105656385422,0.29160434007644653,95.17762756347656,2.9921061992645264
Ron Artest,babyface ray,"detroit hip hop, detroit trap",0.5171657800674438,0.33290114998817444,3.9665675163269043,-6.632291793823242,0.3453378677368164,0.18793709576129913,0.17041482031345367,0.21928760409355164,0.043441541492938995,0.34655559062957764,91.6502685546875,2.8378140926361084
pain w/ slug christ (prod. nedarb),slug christ,,0.49827051162719727,0.3686091899871826,4.263725757598877,-6.8195343017578125,0.4537143111228943,0.17408877611160278,0.1103629320859909,0.23074263334274292,0.09615658223628998,0.27590322494506836,96.02510833740234,3.1114559173583984
All the Girls <3,"tony schnow, tony shhnow, popstar benny","dark plugg, pluggnb, plugg, vapor trap",0.537305474281311,0.37344396114349365,4.359773635864258,-7.134076118469238,0.39870983362197876,0.2021373212337494,0.15193596482276917,0.21952299773693085,0.058054883033037186,0.33117836713790894,99.01971435546875,3.0976901054382324
faded,slump6s,pluggnb,0.45266130566596985,0.29971083998680115,3.6425228118896484,-5.914093017578125,0.341264933347702,0.14630280435085297,0.0996074378490448,0.1875721514225006,0.03883356228470802,0.2556634545326233,84.14073181152344,2.559309720993042
Presidential,slump6s,pluggnb,0.47845458984375,0.34745606780052185,3.871220350265503,-5.8702898025512695,0.32918211817741394,0.16625568270683289,0.10342130064964294,0.19354493916034698,0.03443088382482529,0.27194148302078247,87.421142578125,2.7241733074188232
KENC&BOAT,"ken carson, lil yachty","atl hip hop, melodic rap, rap, trap",0.5340917706489563,0.40384748578071594,4.229678153991699,-6.611584663391113,0.3524567186832428,0.17913861572742462,0.10739314556121826,0.2176058441400528,0.04220689833164215,0.3038615882396698,99.92058563232422,3.027614116668701
a minute,destroy lonely,,0.5197495818138123,0.34438055753707886,4.195651054382324,-7.093523025512695,0.43279778957366943,0.16858935356140137,0.12748269736766815,0.22482962906360626,0.05066688358783722,0.3012585937976837,96.34410858154297,2.982790231704712
by the law,piika,,0.4962327480316162,0.28048092126846313,3.772257089614868,-6.353196144104004,0.35712286829948425,0.15004758536815643,0.13555790483951569,0.20913925766944885,0.01937403902411461,0.30308783054351807,87.37574768066406,2.641965866088867
Come Outside,ken carson,,0.567280650138855,0.35739395022392273,4.445833206176758,-7.389176368713379,0.4246010482311249,0.18073976039886475,0.1472877860069275,0.24118097126483917,0.033643778413534164,0.3298749327659607,104.4452896118164,3.1691715717315674
Surrounded (feat Slump6s),sgpwes,pluggnb,0.4790467917919159,0.312589555978775,3.7589187622070312,-6.040621757507324,0.3158954977989197,0.16118311882019043,0.10333572328090668,0.19439902901649475,0.022365229204297066,0.28465330600738525,86.48400115966797,2.684924840927124
Commas,slump6s,pluggnb,0.5232710838317871,0.40133607387542725,4.473506450653076,-7.188388824462891,0.4139690697193146,0.2053055465221405,0.13014034926891327,0.2225285768508911,0.06952579319477081,0.2853834629058838,103.96580505371094,3.181736469268799
skeleton,playboi carti,"atl hip hop, plugg, pluggnb, rap",0.5287280082702637,0.3714155852794647,4.309007167816162,-6.842476844787598,0.4088277220726013,0.1870722770690918,0.135604590177536,0.24129410088062286,0.07182791829109192,0.30909740924835205,97.1607666015625,3.100635051727295
children,slump6s,pluggnb,0.534346342086792,0.34413787722587585,4.113219738006592,-6.7111053466796875,0.3598875105381012,0.1735938936471939,0.13931143283843994,0.2200770378112793,0.026560666039586067,0.3240439295768738,95.19866943359375,2.9134316444396973
Toy Barn,sematary,cloud rap,0.5625454187393188,0.4029478132724762,4.492012023925781,-7.2685441970825195,0.40770265460014343,0.20963454246520996,0.15751782059669495,0.24806547164916992,0.06623853743076324,0.330203652381897,103.6288070678711,3.2964088916778564
Gout,joeyy,cloud rap,0.5880163311958313,0.37722623348236084,4.6038618087768555,-7.592584609985352,0.420233815908432,0.19268256425857544,0.1472235918045044,0.25559425354003906,0.03458089381456375,0.3333926200866699,108.03998565673828,3.281545400619507
Blood Fyah (produced by babatobi duwopxo),duwap kaine,"dark plugg, pluggnb, vapor trap",0.5809893012046814,0.3800656199455261,4.5228681564331055,-7.313688278198242,0.39353325963020325,0.21332477033138275,0.17605353891849518,0.23193292319774628,0.059152115136384964,0.35777831077575684,104.06980895996094,3.2354068756103516
Elfen lied 222,"hi-c, hic","chicago bop, cloud rap, glitchcore, plugg, sigilkore",0.5002883672714233,0.34299060702323914,4.323429107666016,-6.920255661010742,0.5045019388198853,0.14888551831245422,0.09378606081008911,0.21867866814136505,0.07788293063640594,0.28561103343963623,95.73836517333984,3.117687702178955
catch up wit u!,autumn!,"emoplugg, glitchcore, plugg, pluggnb",0.5528373718261719,0.3845309913158417,4.572403430938721,-7.027440071105957,0.4009627103805542,0.18760257959365845,0.10957406461238861,0.21195916831493378,0.03820040449500084,0.30701130628585815,104.66016387939453,3.1085503101348877
State Patrol,duwap kaine,"dark plugg, pluggnb, vapor trap",0.5449167490005493,0.37097498774528503,4.33268928527832,-7.258686065673828,0.4452298879623413,0.18454603850841522,0.1548796147108078,0.2393682897090912,0.05012429133057594,0.334932804107666,99.02352905273438,3.091252326965332
I Serve the Base,future,"atl hip hop, hip hop, rap, southern hip hop, trap",0.5460734963417053,0.33299747109413147,4.347741603851318,-7.202888488769531,0.40003201365470886,0.18309380114078522,0.15770545601844788,0.2417190670967102,0.010469407774508,0.3323129415512085,99.46731567382812,3.0410163402557373
4 Morant,doja cat,"dance pop, pop",0.5989149808883667,0.4306207597255707,4.806897163391113,-8.080130577087402,0.5116996169090271,0.20079773664474487,0.16082024574279785,0.261176198720932,0.07659081369638443,0.3455328345298767,110.17198181152344,3.4837090969085693
red drop shawty,"lil peep, kirblagoop","cloud rap, emo rap, lgbtq+ hip hop",0.5280247330665588,0.3937995433807373,4.275208473205566,-6.8251142501831055,0.4543384909629822,0.16548992693424225,0.10961304605007172,0.24160969257354736,0.07610774040222168,0.2899866998195648,98.57198333740234,3.074855327606201
no religion (prod. teegup x desmos),piika,,0.5223442316055298,0.3565085530281067,4.218797206878662,-6.532052040100098,0.37347540259361267,0.1720748096704483,0.10243935883045197,0.21660134196281433,0.031625039875507355,0.29930174350738525,97.2662582397461,2.9258177280426025
Play Wit It,duwap kaine,"dark plugg, pluggnb, vapor trap",0.6042006611824036,0.4244658946990967,4.691799640655518,-7.676901817321777,0.4209226667881012,0.20534169673919678,0.15772266685962677,0.22604374587535858,0.05668923631310463,0.36820852756500244,110.62757873535156,3.3169445991516113
1 way (prove me right </3)prod. @fuckoxy1,lucki,plugg,0.5389750003814697,0.38233453035354614,4.26627779006958,-6.624767303466797,0.3479454815387726,0.17710095643997192,0.10770392417907715,0.21274413168430328,0.029436996206641197,0.3087416887283325,99.81522369384766,2.9653804302215576
Juice,chance the rapper,"chicago rap, conscious hip hop, hip hop, pop rap, rap",0.5674711465835571,0.41330990195274353,4.424084663391113,-7.251858711242676,0.3624425232410431,0.23585245013237,0.1626708209514618,0.21443043649196625,0.06137024983763695,0.3687590956687927,102.61214447021484,3.264807939529419
caught up p. jankdivine,surge,,0.5138825178146362,0.3150308430194855,3.9794745445251465,-6.53126335144043,0.3669518828392029,0.16427475214004517,0.13911062479019165,0.21662893891334534,0.03785858303308487,0.2986796498298645,92.3011703491211,2.8108294010162354
love lights (prod. danny wolf),"yunggoth, yunggoth✰","cloud rap, dark trap, emo rap",0.5318307876586914,0.34897300601005554,4.089743137359619,-6.550572395324707,0.34080779552459717,0.17720289528369904,0.13347801566123962,0.22161443531513214,0.037029657512903214,0.3136388659477234,94.93367767333984,2.8937301635742188
TURNINUP,"destroylonely, destroy lonely",,0.5061703324317932,0.35839158296585083,3.9302074909210205,-6.311901092529297,0.33538928627967834,0.16947342455387115,0.11460798978805542,0.21027757227420807,0.05475608631968498,0.29391777515411377,91.59741973876953,2.864515542984009
Split Remix,yeat,pluggnb,0.5576536059379578,0.37334489822387695,4.485677719116211,-7.548710823059082,0.4623108208179474,0.1773829609155655,0.12525229156017303,0.24064818024635315,0.04286978766322136,0.3133072853088379,104.0706787109375,3.211723566055298
Wheres The Blow!,ski mask the slump god,"hip hop, miami hip hop, rap, underground hip hop",0.5585967302322388,0.40133240818977356,4.281435966491699,-6.840230941772461,0.3313140869140625,0.2010253667831421,0.14234277606010437,0.20900554955005646,0.04696456715464592,0.34024977684020996,100.06664276123047,3.0795791149139404
used2it prod natecxo,slump6s,pluggnb,0.5061544179916382,0.3175756335258484,3.983952283859253,-6.6101484298706055,0.37015390396118164,0.16265015304088593,0.11783759295940399,0.21044287085533142,0.02600354328751564,0.2929431200027466,93.00907897949219,2.817394256591797
Tony Montana,"kanii, kkanii",,0.4931027293205261,0.36775246262550354,3.8628010749816895,-6.039414405822754,0.312267541885376,0.18021805584430695,0.09882552921772003,0.20293958485126495,0.05707487836480141,0.2963525354862213,89.12106323242188,2.8326001167297363
We On It (feat. Dboylo),rowdy rebel,['nyc rap'],0.5222834348678589,0.33555492758750916,4.0939249992370605,-6.701032638549805,0.39007461071014404,0.17175528407096863,0.1301148533821106,0.20164024829864502,0.026202574372291565,0.328946590423584,93.31697845458984,2.885202407836914
up / big tonka rmx,slump6s archive,,0.42300495505332947,0.2736817002296448,3.2307584285736084,-5.03515625,0.22907355427742004,0.1364058405160904,0.09598912298679352,0.16189070045948029,0.021551048383116722,0.27411791682243347,73.98474884033203,2.2809228897094727
Without U (Prod. Greaf),spooky black,['cloud rap'],0.5092576146125793,0.35198676586151123,4.2319512367248535,-7.086938858032227,0.43471744656562805,0.1813812106847763,0.13791874051094055,0.23492737114429474,0.05398031324148178,0.2995426654815674,95.8775634765625,3.006897211074829
Work (prod. rocco noah) #ONE,"1of1 soldier, 1of1soldier",,0.5256364345550537,0.3355921804904938,4.3022871017456055,-6.735452651977539,0.34671875834465027,0.17653705179691315,0.12448123097419739,0.2253357172012329,0.015645090490579605,0.29814669489860535,97.94976806640625,2.937458038330078
loved me (prod. lilskys),yunggoth✰,"cloud rap, dark trap, emo rap",0.538498044013977,0.3558269143104553,3.9737508296966553,-6.537659645080566,0.31893888115882874,0.18889883160591125,0.1550671011209488,0.2134844958782196,0.04986142739653587,0.345603883266449,94.10824584960938,2.8571391105651855
veins (prod. greaf),lil peep,"cloud rap, emo rap, lgbtq+ hip hop",0.5316228866577148,0.3930898904800415,4.37539005279541,-7.329586029052734,0.4385456144809723,0.18623211979866028,0.11770352721214294,0.2336772382259369,0.05303575471043587,0.31221234798431396,101.07430267333984,3.1764276027679443
WALKED IN (PROD. SAURON),eem triplin,,0.5389070510864258,0.3304990231990814,4.018387794494629,-6.597543716430664,0.32635536789894104,0.17850910127162933,0.1489758938550949,0.2171899378299713,0.024268122389912605,0.3292863965034485,94.62965393066406,2.8399946689605713
wont be long (prod. fantom),piika,,0.5253105759620667,0.34427937865257263,4.100472927093506,-6.800289154052734,0.3893504738807678,0.1719522774219513,0.14242123067378998,0.23432305455207825,0.05304575711488724,0.3211479187011719,94.40745544433594,2.939979076385498
yuh/ still 2 the bank i laugh (all platforms),coolersrvnge,,0.51006680727005,0.3480468988418579,4.251612186431885,-6.970100402832031,0.4462006986141205,0.16131079196929932,0.11096903681755066,0.22705547511577606,0.06629117578268051,0.2579391300678253,97.97078704833984,3.013427257537842
Whole Thang (Prod. By Chris Fresh),unotheactivist,"melodic rap, plugg, vapor trap",0.5219475030899048,0.3402044475078583,4.006241798400879,-6.546258926391602,0.3754883110523224,0.16743585467338562,0.12231339514255524,0.197428360581398,0.02355753257870674,0.33088552951812744,91.9546127319336,2.8413922786712646
Y NOT FREESTYLE,tony shhnow,"dark plugg, pluggnb, plugg, vapor trap",0.5523478984832764,0.34778329730033875,4.518242359161377,-6.945131301879883,0.5085315108299255,0.1525164395570755,0.11974602937698364,0.22723475098609924,0.08122509717941284,0.3190196752548218,99.82916259765625,3.090254545211792
You Can Feel (Kering),14vvs,,0.47735676169395447,0.3444211184978485,3.8197920322418213,-6.206979751586914,0.3451104164123535,0.16342394053936005,0.11222735047340393,0.20591214299201965,0.06486603617668152,0.2699662446975708,87.58182525634766,2.762768030166626
We Got Glocks Out prod. 30nickk,kankan,pluggnb,0.5225187540054321,0.33865734934806824,4.1354193687438965,-6.679561614990234,0.3710819184780121,0.17392884194850922,0.11297371983528137,0.2112770676612854,0.04093959555029869,0.28766706585884094,96.87397003173828,2.9154343605041504
VAmPStR Hi-c- M0lliwh0PiN XD (bay area Freeverse),"hi-c, hic","chicago bop, cloud rap, glitchcore, plugg, sigilkore",0.5455321669578552,0.393021821975708,4.429917812347412,-7.470274925231934,0.4450407326221466,0.19034671783447266,0.13549257814884186,0.2377839982509613,0.055740758776664734,0.3211830258369446,101.3255615234375,3.2079410552978516
Uh Huh Prod XanGang,kankan,pluggnb,0.5534887313842773,0.3369467854499817,4.375278472900391,-7.267207145690918,0.40807268023490906,0.17949067056179047,0.14930300414562225,0.24043488502502441,0.00801651831716299,0.3341370224952698,100.2095718383789,3.0496718883514404
WHAT THE FUCK RIGHT NOW,"tyler, tyler the creator, the creator, a$ap rocky, asap rocky","east coast hip hop, hip hop, rap, trap",0.5937378406524658,0.42589569091796875,4.840471267700195,-7.983338356018066,0.4777708351612091,0.2150198370218277,0.16379433870315552,0.24718305468559265,0.057291142642498016,0.3579922318458557,111.25733184814453,3.4629244804382324
